The screen shows great colors.	colors	1
Reason why? It's because when you buy it, you know first thing that you will not lose any value for that laptop, the price will stay the same for the next year, and even if Apple does decides to change mode, your laptop value will only drop 10-20%, unlike PC laptops which drop more than 80%.	value	1
Reason why? It's because when you buy it, you know first thing that you will not lose any value for that laptop, the price will stay the same for the next year, and even if Apple does decides to change mode, your laptop value will only drop 10-20%, unlike PC laptops which drop more than 80%.	price	1
Reason why? It's because when you buy it, you know first thing that you will not lose any value for that laptop, the price will stay the same for the next year, and even if Apple does decides to change mode, your laptop value will only drop 10-20%, unlike PC laptops which drop more than 80%.	value	1
The 17 inch screen is very large, but the computer is very light.	17 inch screen	0
My opinion of Sony has been dropping as fast as the stock market, given their horrible support, but this machine just caused another plunge.	support	0
I also liked the glass screen.	glass screen	1
The switchable graphic card is pretty sweet when you want gaming on the laptop.	switchable graphic card	1
It's not a wear-and-tear issue, not due to user carelessness and most importantly, they CAN'T guarantee the problem will be solved if it is sent for service and I have to accept the outcome.	service	0
The battery life has not decreased since I bought it, so i'm thrilled with that.	battery life	1
When I called Toshiba, they would not do anything and even tried to charge me $35 for the phone call, even though they didn't offer any technical support.	technical support	0
Oh and if thats not bad enough it doesn't come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds.	recovery cd	0
The price and features more than met my needs.	price	1
The price and features more than met my needs.	features	1
Skype is just so dang cool with this machine too.	Skype	1
the mouse buttons are hard to push.	mouse buttons	0
Also, HDD secures inside using rails, and there is only one set on the main hard drive.	HDD	1
All I will say now is that it was over two grand less expensive and so much better quality than my hunk of crap Vaio.	quality	1
(Beware, their staff could send you back making you feel that only they know what a computer is.	staff	0
Games being the main issue.	Games	0
They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).	warranty	0
and looks very sexyy:D  really the mac book pro is the best laptop specially for students in college if you are not caring about price.	price	0
A great computer for light home use and business use.	home use	1
A great computer for light home use and business use.	business use	1
Even with virus protection, it always turned off when updates were needed and installed.	virus protection	0
Even with virus protection, it always turned off when updates were needed and installed.	updates	0
Also consider the MS Office apps are all trial versions, hope you have your own copies.	MS Office apps	0
Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.	feature	1
Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.	Windows	1
The battery life is amazingly long at 7hrs and 5hrs if you use it.	battery life	1
lightweight, long battery life, excellent transition from PC;	battery life	1
The price is another driving influence that made me purchase this laptop.	price	1
The Nortons virus scan is only for a very short time unlike others that usually are good for a year.	Nortons virus scan	0
It is stamped and not in pieces therefore it is a stronger more resilient frame.	frame	1
I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.	features	1
I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.	use	1
Came fully loaded - good.	loaded	1
I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.	Vista	0
The only thing that I have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is.	key broad	0
I'm still within the one year warranty but the repair "depot"  has deemed that this time it was caused by physical abuse and is not  covered.	warranty	0
I'm still within the one year warranty but the repair "depot"  has deemed that this time it was caused by physical abuse and is not  covered.	repair "depot"	0
This is the complete opposite to an ergonomic design.	design	0
The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to.	programs	0
Wireless has not been a issue for me, like some others have meantioned.	Wireless	1
MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.	battery life	0
MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.	programs	0
All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.	trackpad	1
All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.	programs	1
All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.	navigating	1
I guess the only good thing that came out of these were the speakers and the subwoofer.	speakers	1
I guess the only good thing that came out of these were the speakers and the subwoofer.	subwoofer	1
Theres a built in camera with special effects- for video and photography.	built in camera	1
All for such a great price.	price	1
Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.	left mouse key	0
It has good speed and plenty of hard drive space.	speed	1
It has good speed and plenty of hard drive space.	hard drive space	1
Clear picture on it and everything.	picture	1
Very long-life battery (up to 10-11 hours depending on how you configure power level settings).	battery	1
Screen is awesome, battery life is good.	Screen	1
Screen is awesome, battery life is good.	battery life	1
The black model also has a very nice seamless appearance - one of the better looking notebooks I've seen.	appearance	1
The technical service for dell is so 3rd world it might as well not even bother.	technical service for dell	0
The graphics were awful and the warranty isn't even worth the cheap payment on the computer.	graphics	0
The graphics were awful and the warranty isn't even worth the cheap payment on the computer.	warranty	0
They gave me a hard time yet again, but their was a malfunction in the battery itself, it didn't die.	battery	0
If you don't feel comfortable doing it yourself, just buy the case and be happy, plus it looks nice, I bought the white one from Best Buy.	case	1
you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.	price	1
you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.	look	1
you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.	applications	1
Excellent speed for processing data.	speed	1
When you call tech support you were routed to someone who was in another country and did not know what they were doing.	tech support	0
It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.	gaming	1
It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.	use	1
I was taught to use Photoshop and was amazed.	Photoshop	1
Somehow the system clock got messed up after reboot.	system clock	0
the only problem is that i had to add 1 gb RAM, the computer was kinda slow.	RAM	0
With the macbook pro it comes with freesecuritysoftware to protect it from viruses and other intrusive things from downloads and internet surfing or emails.	securitysoftware	1
The driver updates don't fix the issue, very frustrating.	driver updates	0
I will never go back to Windows!	Windows	0
It doesnt work worth a damn.	work	0
It works really well.	works	1
Bigger HD, better graphics card, and a bid HD.	HD	1
Bigger HD, better graphics card, and a bid HD.	HD	1
Bigger HD, better graphics card, and a bid HD.	graphics card	1
The built in camera is very useful when chatting with other techs in remote buildings on our campus.	built in camera	1
Mine came at $1,700 w/o a DVD burner (!).	DVD burner	0
The DVD burner broke after burning 3 DVD'd during that time!	DVD burner	0
It works fine with our wireless and they've had not problems.	works	1
But you must get the 15 inch.	15 inch	1
Product support very poor as each phone call costs me long distan	Product support	0
Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.	screen	1
Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.	use	1
The casing of the power cord fried and shocked my husband when he pulled it out of the socket.	casing of the power cord	0
It does not keep internet signals no matter where you bring it.	internet signals	0
It's a great product for a great price!	price	1
Again, the same problem, the right speaker did not work.	right speaker	0
But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.	software	1
But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.	updates	1
and the multiple page viewer ( allows you to press one button to see every separate page currently opened at the same time in one screen) are great for those who are working non stop or just shopping online.	multiple page viewer	1
This was the 3rd day and part still had not been shipped.	shipped	0
Keyboard good sized and wasy to use.	Keyboard	1
Keyboard good sized and wasy to use.	use	1
I never had this kind of quality issue with Dell (not to say Dell is that great), not with a brand new laptop.	quality	0
wonderful features.	features	1
I had to call HP and ask for a recovery disk because the computer does not come with one and completely redo it all.	recovery disk	0
Im glad that it has such great features in it.	features	1
I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.	programs	1
I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.	Office	0
Great wifi too.	wifi	1
WHEN TYPING, LETTERS AND SPACES ARE FREQUENTLY OMITTED REQUIRING THE USER TO REDO MANY WORDS AND SENTENCES.	TYPING	0
Only a few days after I received the computer back, the screen froze again.	screen	0
It is not ideal for children because of the temp.	temp	0
Although i do believe that Windows operating system may be to fault for some of the problems.	Windows operating system	0
Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.	OS	1
Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.	processor speed	1
Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.	thunderbolt port	1
The lcd screen stopped working on mine after 10 months.	lcd screen	0
Images are crisp and clean.	Images	1
although its windows vista compared to windows xp sucks.	windows vista	0
although its windows vista compared to windows xp sucks.	windows xp	1
We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.	Vista	0
We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.	Adobe Flash player	0
We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.	Internet Explore	0
We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.	Windows update	0
We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.	update	0
with the switch being at the top you need to memorize the key combination rather than just flicking a switch.	switch	0
with the switch being at the top you need to memorize the key combination rather than just flicking a switch.	switch	0
One more tip, please purchase this model and get a 4GB stick of RAM to save you $10	4GB stick of RAM	1
It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!	hardrive	0
It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!	touch control buttons	0
It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!	keyboard	0
I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance.	performance	1
The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.	iLife software	1
The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.	iPhoto	1
The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.	iMovie	1
The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.	iWeb	1
The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.	iTunes	1
The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.	GarageBand	1
The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.	runs	1
At first it worked well for a month or so then the system board failed and I send it in to toshiba some complaints and three weeks later I then receive my laptop back only to discover that it still has the same problem so now I have to send it back again to get it fixed again.	system board	0
It has plenty of memory, lots of hard drive, and great graphics.	memory	1
It has plenty of memory, lots of hard drive, and great graphics.	hard drive	1
It has plenty of memory, lots of hard drive, and great graphics.	graphics	1
It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.	programs	1
It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.	navigation	1
However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).	hinge	0
My problem was with DELL Customer Service.	DELL Customer Service	0
Newegg's RMA service was great as always, I contacted them late Friday night, and they issued me an RMA number and a PrePaid UPS shipping label the very next morning on Saturday.	RMA service	1
Design: very durable.	Design	1
My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60	screen/video resolution	0
My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60	resolution	0
I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.	warrenty	0
The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!	Apple applications	1
The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!	iPhoto	1
Not to mention it has shit gigs.	gigs	0
I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.	DVD	1
I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.	CD burners	1
Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.	web browsing	1
Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.	uploading photos	1
Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.	watching movies	1
Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.	creating presentations	1
Quality Display  I love HP,, it's the only computer/printer we will buy.	Quality Display	1
Despite the inconvenient weight, I opted for the 12 cell battery.	12 cell battery	1
First it burned or fused the power adapter plug.	power adapter plug	0
the features are great, the only thing it needs is better speakers.	features	1
the features are great, the only thing it needs is better speakers.	speakers	0
It was still working, but there was nothing on the screen.	screen	0
I bought this laptop and found its TAB is not functioning.	TAB	0
Toshiba is aware of the issue but unless the extended warrenty is bought Toshiba will do nothing about it.	extended warrenty	0
-Called headquarters again, they report that TFT panel is broken, should be fixed by the end of the week (week 3).	TFT panel	0
Navigation through the computer is far superior compared to Windows operating systems, as well.	Navigation	1
Navigation through the computer is far superior compared to Windows operating systems, as well.	Windows operating systems	0
The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.	screen	0
The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.	screen size	0
The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.	bulk	0
Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.	music software	0
Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.	software	1
Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.	picture	0
Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.	video	0
The much lauded combined touch pad and clicker is a nightmare.	combined touch pad and clicker	0
The Unibody construction is solid, sleek and beautiful.	Unibody construction	1
This MacBook is an outstanding product with great value.	value	1
I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.	Windows	0
I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.	screen hinges	0
A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.	BATTERY	0
A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.	SERVICE	0
and plenty of storage with 250 gb(though I will upgrade this and the ram..)	storage	1
No temporary replacement, they are out of replacements because "many computers had problems with the Nvidia chipset"-Inquired status of repair.	Nvidia chipset	0
Programs would crash all the time, and it turned out to be a very unstable, unreliable laptop for me.	Programs	0
I BOUGHT THIS LAP TOP AND THE CHARGE TIME DOSEN'T LAST AS LONG AS THEY SAY IT WILL MORE LIKE 2 HOURS	CHARGE TIME	0
Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.	size	0
Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.	consistancy	0
the key bindings take a little getting used to, but have loved the Macbook Pro.	key bindings	0
Keyboard is reasonable size.	Keyboard	1
Keyboard is reasonable size.	size	1
I find myself using the 10-key more than I thought I would.	10-key	1
Fan noise: The fan made a constant hissing noise in the background.	Fan	0
Fan noise: The fan made a constant hissing noise in the background.	fan	0
The screen is bright and clear, the operating system is solid and friendly to a novice.	screen	1
The screen is bright and clear, the operating system is solid and friendly to a novice.	operating system	1
It has a .1 ghz faster processor and a stock 500gb hard drive.	processor	1
It has a .1 ghz faster processor and a stock 500gb hard drive.	500gb hard drive	1
The feature are good enough for what I need.	feature	1
Finally, the biggest problem has been tech support.	tech support	0
" This isn't a big deal, I haven't noticed the issue with DVDs or other media, only through USB output.	USB output	0
(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.	size	1
(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.	screen	1
Very good quality and well made.	quality	1
I bought a Logitech desktop set in anticipation for using with the MBP, but I use the touchpad 90% of the time.	touchpad	1
It was super easy to set up and Is really easy to get used to.	set up	1
The only thing that can be updated is the video, other than that you're all set.	video	0
Its a good laptop for its value.	value	1
Then the hard drive failed;	hard drive	0
Plain and simple, it(laptop) runs great and loads fast.	runs	1
Plain and simple, it(laptop) runs great and loads fast.	loads	1
The capabilities using that program alone made me want a Mac.	program	1
(If you ever see the spinning beachball come up when you think it shouldn't, check the "Activity Monitor" app to see if the disk throughput has temporarily dropped to zero.	spinning beachball	0
I have found also, it is very easy to be able to access wireless internet access;	wireless internet access	1
This is a great value for the money.	value	1
It was a great laptop, ran great and was really fast.	ran	1
The battery has never worked well.	battery	0
I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company.	company	0
The only problem is a lack of screen resolutions!	screen resolutions	0
Small enough to use on a long flight, Light enough to carry through airports and powerful enough to replace my desktop while on long business trips.	carry	1
Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.	keyboard	0
Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.	edges	0
It has many great programs, such as ILife, iPhotos and others.	programs	1
It has many great programs, such as ILife, iPhotos and others.	ILife	1
It has many great programs, such as ILife, iPhotos and others.	iPhotos	1
The processor went on me, the fan went and the motherboard went.	processor	0
The processor went on me, the fan went and the motherboard went.	fan	0
The processor went on me, the fan went and the motherboard went.	motherboard	0
It is very well built.	built	1
I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.	performance	1
The screen resolution was exactly what I was looking for.	screen resolution	1
Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.	Snow Leopard	1
Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.	CPU	0
Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.	Office Mac applications	0
Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.	Word	0
Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.	Excel	0
Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.	spinning wheel	0
There is no number pad to the right of the keyboard which is a bummer.	pad	0
There is no number pad to the right of the keyboard which is a bummer.	keyboard	0
After 20-30 min the screen of the notebook switched off.	screen	0
If upgrade is possible to the full Windows 7, then I will truly be a very happy geek.	Windows 7	1
I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.	programs	1
I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.	iLife	1
I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.	iWork	1
10 hours of battery life is really something else....	battery life	1
Runs fast and the regular layout keyboard is so much better.	regular layout keyboard	1
Runs fast and the regular layout keyboard is so much better.	Runs	1
All the programs are easy and straight forward on my MacBook Pro, it is clean and organized, which I always strive to be myself.	programs	1
I reinstalled windows through the recovery discs and everything seemed good again.	windows	1
I reinstalled windows through the recovery discs and everything seemed good again.	recovery discs	1
Windows 7 Starter is terrific (no you can't change the background) but I don't need to, I use it just for school work.	Windows 7 Starter	1
Support has been lackluster and now I just want a refund.	Support	0
First of all, they had no record of me having the 3 year warranty I'd paid almost $400 for, and I had to call in, spend hours on their online chat service, and fax in multiple documents.	3 year warranty	0
First of all, they had no record of me having the 3 year warranty I'd paid almost $400 for, and I had to call in, spend hours on their online chat service, and fax in multiple documents.	online chat service	0
